price_per_month,metro_nearest_time,total_area,floor,has_bath_flg,has_shower_flg,has_internet_flg,has_ac_flg,has_room_furniture_flg,has_kitchen_furniture_flg,has_dishwasher_flg,has_washer_flg,has_tv_flg,has_fridge_flg,utility_fixed_bill,utility_usage_bill_flg,utility_counters_extra_flg,deposit,comission,prepayment_months_cnt,rent_term_months_cnt,combined_bathrooms_cnt,separate_bathrooms_cnt,repair_cat,freight_elevators_cnt,passenger_elevators_cnt,parking_cat,heating_cat,balcony_cnt,loggia_cnt,has_garbage_chute_flg,has_concierge_flg,entrances_cnt,individual_project_flg,era_cat,house_type_monolithic_flg,house_type_monolithic_brick_flg,house_type_panel_flg,district_krasnogvardeysky_flg,district_krasnoselsky_flg,district_moskovsky_flg,district_nevsky_flg,district_other_flg,district_primorsky_flg,district_vyborgsky_flg
35000,19,30.0,1.0,0,0,1,0,1,1,0,1,0,1,0,1,1,30000,0.6,1,3,1,0,3,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
35000,11,20.0,0.6,0,1,1,0,1,1,0,1,1,1,0,0,1,20000,0.0,1,3,1,0,1,0,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0
35000,6,38.0,0.33,1,0,1,0,1,1,0,1,0,1,0,0,1,35000,0.5,1,12,1,0,1,1,1,1,1,0,0,1,0,7,1,2,0,0,0,0,0,0,0,1,0,0
32000,18,25.0,0.83,0,0,1,0,1,1,0,1,1,1,3000,0,1,32000,0.5,1,12,1,0,2,0,2,2,1,0,1,0,0,9,1,4,0,1,0,0,0,0,0,1,0,0
35000,7,46.0,0.56,1,0,0,0,0,0,0,0,0,1,0,1,1,20000,0.6,1,12,0,1,1,0,1,0,1,1,0,0,0,4,0,2,0,0,1,0,0,0,0,1,0,0
32000,5,31.0,0.22,1,0,1,0,1,1,0,1,1,1,3000,0,1,32000,0.0,1,12,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32000,8,24.6,0.69,0,1,1,0,1,1,1,1,1,1,3000,0,1,32000,0.5,1,12,1,0,2,1,2,2,1,1,0,0,0,4,1,4,0,1,0,0,0,0,0,0,1,0
31000,13,38.0,0.23,0,0,1,0,1,1,0,1,1,1,4000,0,1,31000,0.6,1,12,0,0,0,0,3,0,1,1,0,0,0,6,1,3,0,0,0,0,0,0,0,1,0,0
33000,7,34.7,0.76,1,0,1,0,1,1,0,1,1,1,2000,0,1,33000,0.5,1,12,1,0,1,1,1,1,1,1,0,0,0,9,1,3,0,0,0,0,0,0,0,1,0,0
30000,7,35.0,0.12,1,0,1,0,1,0,0,1,1,1,5000,0,1,30000,0.5,1,12,1,0,2,0,4,0,1,0,1,0,0,2,1,4,0,1,0,0,0,0,0,0,1,0
32000,6,32.0,0.2,0,0,1,0,1,1,0,1,0,1,3000,0,1,32000,0.5,1,12,1,0,1,0,0,1,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0
30000,23,38.0,0.4,0,0,1,0,1,1,0,1,0,1,5000,0,1,30000,0.6,1,12,0,1,1,0,2,1,1,0,0,0,0,9,0,3,0,0,0,0,0,0,0,1,0,0
30000,5,45.3,1.0,0,0,0,0,1,1,0,1,0,1,5000,0,1,30000,0.5,1,12,0,1,1,0,0,1,1,0,0,0,0,6,0,2,0,0,1,0,0,0,1,0,0,0
35000,16,44.0,0.22,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0.5,1,12,0,0,1,0,1,1,1,0,0,0,0,6,0,2,0,0,1,0,0,0,0,1,0,0
30000,6,41.0,0.27,0,0,1,0,1,1,0,1,1,1,5000,0,1,30000,0.6,1,12,0,1,1,0,2,1,1,0,1,0,0,3,1,4,1,0,0,0,0,0,1,0,0,0
35000,8,43.0,0.6,1,0,1,1,1,1,1,1,1,1,0,1,1,35000,0.5,1,12,0,0,1,0,0,1,1,1,0,0,0,5,0,2,0,0,1,1,0,0,0,0,0,0
30000,9,16.0,0.33,0,1,1,0,1,1,0,1,1,1,5000,0,1,25000,0.0,1,3,1,0,2,0,1,0,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,0,0
30000,18,20.0,0.56,0,0,0,0,0,0,0,0,0,0,5000,0,1,30000,0.5,1,12,1,0,3,1,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0
30000,14,38.0,0.31,0,0,1,0,0,1,0,1,0,0,5000,0,1,30000,0.5,1,3,0,1,1,1,1,1,1,1,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0
28000,25,50.0,0.67,1,0,1,0,1,1,0,1,0,1,7000,0,1,28000,0.6,1,12,0,1,1,0,1,1,1,1,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,1
35000,25,26.0,0.33,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0.6,1,12,1,0,3,1,0,1,1,0,1,0,0,11,0,4,1,0,0,0,0,0,0,1,0,0
31000,8,39.0,0.14,1,0,0,0,1,1,0,1,1,1,4000,0,1,31000,0.7,1,12,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30000,13,49.0,0.8,1,0,1,0,1,0,0,1,0,1,5000,0,1,30000,0.5,1,12,1,0,1,0,0,1,1,0,0,0,0,5,0,2,1,0,0,0,0,0,0,1,0,0
35000,7,15.0,0.5,0,1,0,0,1,1,0,1,1,1,0,0,0,10000,0.25,1,3,1,0,2,0,0,0,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0
30000,10,41.0,0.89,1,0,1,0,1,1,0,1,1,0,5000,0,1,0,0.5,1,12,0,1,1,1,1,0,1,0,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0
30000,9,32.0,0.33,0,0,1,0,1,1,0,1,0,1,5000,0,1,30000,0.6,1,12,1,0,1,0,1,1,1,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1
30000,10,43.0,0.78,1,0,0,0,1,1,0,1,1,1,5000,0,1,30000,0.5,1,12,0,1,0,0,1,1,2,0,0,0,0,5,0,2,0,0,1,0,1,0,0,0,0,0
35000,9,15.0,0.17,0,1,1,0,1,1,0,1,1,1,0,0,0,15000,0.15,1,3,1,0,3,0,0,0,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,0,0
35000,12,37.0,0.7,1,0,1,0,1,1,0,1,0,1,0,1,1,35000,0.5,1,12,0,1,1,0,1,0,0,0,1,0,0,7,0,2,0,0,1,0,0,0,0,0,1,0
35000,9,32.0,0.67,0,0,0,0,1,1,0,1,0,1,0,1,1,35000,0.5,1,12,0,0,0,0,0,0,0,0,1,0,0,4,1,4,0,1,0,0,0,0,1,0,0,0
35000,8,32.0,0.89,1,0,0,0,1,1,0,1,0,1,0,1,1,35000,0.0,1,12,1,0,2,1,2,1,1,0,1,0,0,14,1,4,1,0,0,0,0,0,0,0,1,0
35000,8,35.0,0.67,1,0,1,0,1,1,1,1,1,1,0,1,1,35000,1.0,1,12,1,0,3,1,1,1,3,0,1,1,0,4,0,3,0,0,1,1,0,0,0,0,0,0
35000,5,32.0,0.89,1,0,1,0,1,1,0,1,1,1,0,1,1,35000,0.8,1,12,1,0,1,0,1,1,1,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1,0,0
30000,14,30.6,0.4,1,0,0,0,1,1,0,1,0,1,5000,0,1,30000,1.0,1,12,0,1,1,0,0,1,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0
33000,12,25.0,0.32,0,1,1,0,1,1,0,1,0,1,2000,0,1,33000,0.4,1,12,1,0,1,1,2,2,3,1,0,0,0,4,1,4,0,0,1,1,0,0,0,0,0,0
25000,18,44.0,0.8,0,0,1,0,0,1,0,0,0,0,10000,0,1,12500,0.5,1,3,0,1,1,0,0,1,1,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0
35000,11,35.0,0.44,1,0,0,0,1,1,0,1,0,1,0,1,1,35000,0.0,1,12,0,0,1,0,1,0,1,0,0,0,0,8,0,2,0,0,1,0,0,0,1,0,0,0
33000,15,24.1,0.92,0,1,1,0,1,1,1,1,1,1,2000,0,1,33000,0.0,1,12,1,0,3,1,1,1,1,0,1,0,0,4,0,4,0,1,0,0,1,0,0,0,0,0
32500,7,30.0,0.35,0,1,1,0,1,1,1,1,0,1,3000,0,1,32500,0.5,1,12,1,0,2,2,1,2,1,0,1,0,0,4,1,4,1,0,0,0,0,0,0,0,1,0
32000,16,36.0,0.44,1,0,1,0,1,1,0,1,0,1,3500,0,1,32000,1.0,1,12,0,1,2,0,1,1,1,0,1,0,0,4,0,2,0,0,1,0,0,0,0,1,0,0
32000,10,39.0,0.62,0,0,1,0,1,1,0,1,0,1,3500,0,1,0,0.5,1,12,0,1,2,0,2,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0
30000,8,40.0,0.29,1,0,1,0,0,0,0,0,0,0,5000,0,1,30000,0.5,1,12,1,0,2,1,1,1,1,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1
31000,10,35.0,0.4,0,1,0,0,1,1,0,1,0,1,4500,0,1,30000,0.5,1,12,0,0,2,0,0,0,3,0,1,0,0,12,0,4,0,0,1,1,0,0,0,0,0,0
32000,15,35.7,0.43,0,1,1,0,1,1,0,1,0,1,3800,0,1,32000,0.3,1,12,1,0,3,2,2,1,1,0,1,1,0,6,1,4,0,0,0,0,0,0,0,0,0,1
35000,12,62.0,0.67,1,0,1,0,1,1,0,1,0,1,0,1,1,35000,0.8,1,12,0,1,1,0,2,1,1,2,0,1,0,5,0,2,0,0,1,0,0,0,0,0,0,1
32000,5,36.0,0.38,1,0,1,0,1,1,0,1,0,1,3000,0,1,0,0.0,1,12,1,0,2,3,3,2,1,1,0,0,0,2,0,4,0,1,0,0,0,0,1,0,0,0
32000,10,36.0,0.88,1,0,1,0,1,1,0,1,0,1,3500,0,1,32000,0.7,1,12,1,0,2,1,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0
35000,22,45.0,0.52,0,0,0,0,0,0,0,0,0,0,0,1,1,35000,0.5,1,12,0,0,0,0,0,0,3,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0,1,0
30000,12,32.0,0.6,1,0,1,0,1,1,0,1,1,1,5000,0,1,30000,0.8,1,12,1,0,1,1,1,2,1,1,0,0,0,25,1,4,1,0,0,0,1,0,0,0,0,0
31000,22,34.0,0.79,0,1,1,1,1,1,1,1,1,1,4000,0,1,31000,1.0,1,12,1,0,2,1,1,1,1,0,1,1,0,11,1,3,0,0,0,0,0,0,0,0,0,1
33000,5,24.0,0.86,0,1,0,0,1,1,0,1,0,1,2500,0,1,33000,0.0,1,3,1,0,2,1,1,1,1,0,1,1,0,3,0,4,0,1,0,0,0,0,1,0,0,0
32000,21,42.0,1.0,1,0,1,0,1,1,0,1,0,1,3500,0,1,32000,1.0,1,12,1,0,1,0,0,1,1,0,0,0,0,5,0,2,0,0,1,0,0,1,0,0,0,0
35000,10,30.2,0.44,1,0,0,0,1,1,1,1,1,1,0,1,1,35000,0.3,1,12,0,1,0,0,0,0,1,0,0,0,0,7,0,2,1,0,0,0,0,0,0,1,0,0
32000,20,26.0,0.37,0,0,1,0,1,1,1,1,1,1,3500,0,1,32000,0.5,1,12,1,0,3,1,2,0,1,1,0,1,0,5,1,4,0,0,0,0,0,0,0,0,0,1
31990,16,40.0,0.79,1,0,1,0,1,1,0,1,0,1,4000,0,1,16000,0.78,1,12,0,1,2,1,2,1,1,0,1,0,0,5,1,4,1,0,0,0,0,0,0,0,0,1
31000,21,37.0,0.25,1,0,0,0,1,1,0,1,1,1,4500,0,1,31000,0.5,1,12,1,0,1,0,4,1,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0
35000,7,34.0,0.65,1,0,1,1,1,1,0,1,1,1,0,1,1,35000,0.7,1,12,1,0,2,1,2,2,1,0,1,0,0,6,0,4,1,0,0,0,0,0,0,1,0,0
32890,23,32.0,0.8,1,0,1,0,1,1,0,1,1,1,3000,0,1,30000,0.6,1,12,1,0,2,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0
33000,19,20.0,0.33,0,1,1,0,1,1,0,1,0,1,2500,0,1,33000,1.0,1,12,1,0,2,0,0,1,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,1,0,0
35000,6,39.4,0.59,0,0,0,0,1,0,0,0,0,0,1000,0,1,35000,1.0,0,12,1,0,2,0,0,0,3,0,1,0,0,5,1,4,0,1,0,1,0,0,0,0,0,0
30000,6,37.8,0.24,1,0,1,0,1,1,0,1,1,1,6000,0,1,32000,0.4,1,12,1,0,2,1,2,1,1,0,1,0,0,3,1,4,1,0,0,0,0,0,0,0,1,0
33000,19,46.3,0.93,1,0,0,0,1,1,0,1,0,1,3000,0,1,33000,0.5,1,3,0,1,1,1,1,1,1,0,1,0,1,6,1,3,0,0,0,0,0,0,0,1,0,0
33000,18,24.7,0.5,0,1,0,0,1,1,1,1,1,1,3000,0,1,33000,0.5,1,12,1,0,3,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
35000,13,48.0,0.2,0,1,1,0,1,1,0,1,0,1,1000,0,1,35000,0.5,1,12,1,0,2,0,0,0,1,0,1,0,0,7,0,2,0,0,1,0,0,0,0,1,0,0
35500,14,22.1,0.62,0,1,1,0,1,1,0,1,1,1,0,1,1,10000,0.0,1,3,1,0,3,2,4,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
31000,20,31.0,0.8,1,0,0,0,1,1,0,1,0,1,5000,0,1,31000,0.5,1,12,0,1,1,0,0,0,1,1,0,0,0,4,0,2,0,0,1,0,0,0,0,1,0,0
30000,8,38.3,0.5,0,0,0,0,1,0,0,1,0,1,6000,0,1,15000,1.0,1,12,1,0,1,1,1,1,1,1,0,0,0,8,1,3,1,0,0,0,1,0,0,0,0,0
31999,6,18.0,0.52,0,1,0,0,1,1,0,1,0,1,4000,0,1,34500,0.0,1,12,1,0,2,1,2,2,0,0,1,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0
33000,6,26.0,0.46,0,0,1,0,1,1,0,1,0,1,3000,0,1,10000,0.7,0,12,1,0,2,1,1,1,3,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,1,0
36000,7,18.0,0.6,0,1,1,1,1,1,0,0,1,1,0,0,0,10000,0.5,1,3,1,0,1,0,1,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0
35000,7,45.0,0.31,0,0,1,0,1,1,0,1,0,1,1000,0,1,35000,1.0,0,12,0,1,1,0,0,0,1,0,1,0,0,4,0,2,0,0,1,0,1,0,0,0,0,0
33000,24,24.0,0.33,0,1,1,1,1,1,0,1,1,1,3000,0,1,33000,1.0,1,12,1,0,2,1,1,1,1,0,1,1,0,12,1,4,1,0,0,0,0,1,0,0,0,0
33000,11,23.0,0.85,0,1,1,1,1,1,0,1,1,1,3000,0,1,33000,0.0,1,12,0,0,2,0,1,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0
31000,8,27.7,0.55,0,0,1,0,1,1,0,1,1,1,5000,0,1,31000,0.5,1,12,1,0,3,0,2,2,1,0,1,0,0,19,1,4,0,1,0,0,0,0,0,0,1,0
33000,7,27.0,0.28,0,0,0,0,1,1,0,1,1,1,3000,0,1,33000,0.6,1,12,1,0,1,0,1,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
32000,6,39.0,0.3,1,0,1,0,1,1,1,1,0,1,4000,0,1,33000,0.5,1,12,1,0,1,1,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1
33000,5,17.0,0.25,0,1,0,0,1,1,0,1,0,1,3000,0,1,37000,0.5,1,3,1,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
32000,11,33.1,0.27,0,0,0,0,1,1,0,1,1,1,4000,0,1,32000,0.5,1,12,0,1,1,0,2,0,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1
36000,10,57.0,1.0,1,0,1,0,1,1,0,1,1,1,0,1,1,36000,0.5,1,12,0,1,1,0,0,0,1,1,0,0,0,11,0,2,0,0,1,0,0,0,0,1,0,0
30000,15,37.0,0.64,1,0,1,0,1,1,0,1,1,1,6000,0,1,30000,0.6,1,3,0,1,2,0,1,0,1,0,1,1,0,3,1,2,0,0,0,0,0,0,1,0,0,0
33000,8,33.0,0.42,1,0,0,0,1,1,0,1,0,1,3100,0,1,33000,0.5,1,12,1,0,2,3,0,0,1,0,1,0,0,14,1,4,1,0,0,0,0,0,0,0,1,0
31000,6,45.3,0.33,1,0,0,0,1,1,0,1,0,1,5000,0,1,31000,0.6,1,12,0,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0
36000,19,54.2,0.6,1,0,0,0,1,1,0,1,1,1,0,0,1,15000,0.5,1,3,0,0,1,0,1,1,1,1,0,0,0,4,0,3,1,0,0,0,0,0,0,1,0,0
32000,14,25.5,0.05,0,1,1,0,1,1,0,1,1,1,4000,0,1,32000,0.5,1,12,1,0,0,0,2,0,3,0,1,0,0,5,0,4,0,0,1,1,0,0,0,0,0,0
33000,9,26.0,0.58,0,1,1,0,1,1,0,1,1,1,3000,0,1,33000,0.5,1,12,1,0,2,1,1,1,1,0,1,0,0,9,0,4,0,1,0,0,0,0,0,1,0,0
32000,10,38.0,0.35,1,0,1,0,1,1,0,1,0,1,4000,0,1,32000,0.5,1,12,1,0,3,2,1,0,3,1,0,0,0,14,0,4,1,0,0,0,0,0,0,0,0,1
35000,6,25.0,0.33,0,1,1,0,1,1,0,1,1,1,1300,0,1,35000,1.0,1,12,1,0,1,1,1,1,3,0,1,0,0,4,1,4,0,1,0,0,0,0,1,0,0,0
36000,17,40.0,0.7,0,1,1,0,1,1,0,1,1,1,0,1,1,36000,1.0,1,12,1,0,3,2,2,1,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0
33000,2,38.0,0.33,1,0,1,0,1,0,0,1,0,1,3500,0,1,33000,1.0,1,12,0,1,2,1,1,1,1,0,1,0,0,7,1,3,0,0,0,0,0,0,0,0,0,1
34000,22,28.0,0.6,0,0,1,0,1,1,0,1,1,1,2500,0,1,34000,0.5,1,12,1,0,2,0,1,1,1,0,1,0,0,7,0,4,0,1,0,0,0,1,0,0,0,0
35000,19,35.3,0.56,1,0,1,0,1,1,0,1,0,0,1500,0,1,35000,0.5,1,12,1,0,1,1,1,0,3,0,1,0,0,1,1,4,1,0,0,0,0,1,0,0,0,0
33000,18,34.0,0.56,0,0,0,0,1,1,0,1,0,1,3000,0,0,33000,0.6,1,12,0,1,1,0,1,0,1,0,0,0,0,5,0,2,0,0,1,0,0,0,0,1,0,0
32500,7,31.3,0.6,1,0,1,0,1,1,0,1,0,1,4000,0,1,32500,0.5,1,12,1,0,1,0,0,1,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1
33000,11,24.8,0.17,0,0,1,0,1,1,0,1,1,1,3500,0,1,30000,0.5,1,12,1,0,3,1,1,1,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
28990,12,17.0,0.93,0,1,1,1,1,1,0,1,1,1,7500,0,1,30000,0.0,1,3,1,0,3,1,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
29890,12,15.0,1.0,0,1,1,1,1,1,0,0,1,1,7000,0,0,10000,0.0,1,3,1,0,3,1,2,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
32000,17,30.4,0.4,1,0,1,0,1,1,0,1,1,1,4000,0,1,32000,0.75,1,12,0,1,1,0,0,1,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0
33000,9,27.0,0.81,0,0,1,1,1,1,1,1,1,1,3500,0,1,33000,0.0,1,12,1,0,2,0,2,2,1,0,1,0,0,9,0,4,0,1,0,0,0,0,0,0,1,0
30000,5,45.0,0.06,1,0,1,0,1,1,0,1,0,1,6000,0,1,30000,0.7,1,12,1,0,1,0,2,1,0,0,0,0,0,7,0,3,1,0,0,0,0,0,0,0,1,0
34000,12,22.3,0.88,0,1,0,0,1,1,0,1,1,1,2000,0,1,34000,0.5,1,12,1,0,2,1,2,1,0,0,0,0,0,0,1,4,0,1,0,0,1,0,0,0,0,0
36000,15,40.0,0.8,1,0,1,0,1,1,0,1,0,1,0,1,1,36000,0.4,1,12,0,1,1,1,1,1,1,0,1,0,0,4,1,3,0,1,0,0,0,0,0,1,0,0
44100,8,33.0,0.6,1,0,1,0,1,1,0,1,1,1,0,0,0,35000,0.0,1,3,1,0,3,4,4,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1
30000,6,22.0,0.55,0,1,1,0,1,1,0,1,1,1,5000,0,1,30000,0.0,1,3,0,0,3,2,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1
32000,15,41.0,0.5,1,0,1,0,1,0,0,1,0,1,3000,0,1,30000,0.0,1,12,1,0,1,1,0,1,1,0,0,0,0,7,1,4,0,0,1,0,0,0,0,0,1,0
21000,9,12.0,0.17,0,1,1,0,1,1,0,1,1,1,6000,0,0,13000,0.43,1,3,1,0,2,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
60000,5,35.0,0.75,0,0,1,0,1,1,1,1,0,1,5000,0,0,0,0.7,1,12,1,0,2,1,1,0,1,0,1,0,0,13,1,4,0,1,0,1,0,0,0,0,0,0
34990,6,26.0,0.6,0,1,1,0,1,1,0,1,1,1,0,1,1,17500,0.8,1,12,1,0,2,0,0,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
19000,14,10.0,0.25,0,1,1,0,1,1,0,1,1,1,0,0,0,11000,0.0,1,12,0,0,2,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
22000,9,15.0,0.2,0,1,1,0,1,1,0,1,1,1,5000,0,1,10000,0.0,1,3,1,0,2,0,0,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,0,0
80000,20,65.0,0.38,1,0,1,0,1,1,1,1,1,1,15000,0,0,80000,0.5,1,12,1,1,3,0,2,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
27000,9,25.0,0.15,0,1,1,0,1,1,0,1,1,1,0,1,1,27000,0.0,1,12,1,0,2,1,2,1,1,1,0,0,0,9,0,4,0,1,0,0,0,0,0,0,1,0
32000,8,29.0,1.0,1,0,0,0,1,0,0,1,1,1,3000,0,1,32000,0.8,1,12,1,0,1,1,1,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0
120000,10,71.8,0.55,0,0,1,0,1,1,0,1,1,1,10000,0,1,120000,1.0,1,12,0,1,3,0,1,2,1,1,0,0,0,2,1,4,0,1,0,0,0,0,0,0,1,0
40000,9,44.0,0.8,1,0,1,0,1,1,1,1,1,1,0,1,1,45000,0.0,1,12,1,0,2,0,0,1,1,1,0,0,0,5,0,2,0,0,0,0,0,0,0,1,0,0
45000,6,43.0,1.0,0,0,1,0,1,1,0,1,0,1,5000,0,1,45000,0.8,1,12,1,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0
35000,13,22.5,0.8,0,1,1,0,1,1,0,1,1,1,2500,0,0,15000,0.0,1,12,1,0,2,1,2,1,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0
35000,7,35.0,0.68,1,0,1,0,1,1,1,1,1,1,0,1,1,35000,0.0,1,12,1,0,2,2,2,1,1,1,1,0,0,5,1,4,0,1,0,0,0,0,0,0,1,0
80000,19,45.0,0.5,0,0,1,0,1,1,1,1,1,1,7000,0,1,80000,1.0,1,12,1,0,3,0,1,1,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,1,0,0
80000,18,40.0,0.62,0,0,1,0,1,1,1,1,1,1,4000,0,1,80000,1.0,1,12,1,0,3,0,3,2,3,0,1,0,0,13,0,4,1,0,0,0,0,0,0,1,0,0
250000,10,163.0,0.5,0,1,1,0,1,1,0,1,1,1,15000,0,1,250000,1.0,1,12,2,0,2,0,1,1,1,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0
145000,16,121.6,1.0,1,0,0,0,1,1,1,1,1,1,0,0,1,145000,0.0,1,12,1,1,3,1,1,0,3,1,0,0,0,6,1,4,1,0,0,0,0,0,0,1,0,0
70000,4,81.0,0.64,1,0,1,0,1,1,1,1,1,1,10000,0,1,65000,0.0,1,12,0,2,1,1,1,2,3,0,1,1,0,4,1,4,0,1,0,0,0,1,0,0,0,0
23000,9,10.0,0.2,0,1,0,0,0,0,0,1,1,1,5000,0,0,23000,0.8,1,12,1,0,1,0,0,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0
40000,13,40.0,0.58,0,0,1,0,1,1,1,1,0,1,5000,0,1,40000,0.5,1,12,1,0,2,0,2,2,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0
40000,14,30.0,0.4,0,0,0,0,1,1,0,1,1,1,5000,0,1,21000,0.8,1,3,1,0,1,0,0,0,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0
195000,16,100.0,0.75,1,1,1,0,1,1,0,1,1,1,18000,0,1,195000,0.8,1,12,2,1,2,0,1,2,2,0,1,0,0,11,1,3,1,0,0,0,0,0,0,1,0,0
23000,11,32.0,1.0,1,0,0,0,1,1,0,1,1,1,0,1,1,13000,0.0,1,3,0,1,1,0,0,0,1,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0
35000,11,32.1,0.28,0,1,1,0,1,1,1,1,1,1,5000,0,1,35000,0.0,1,12,1,0,2,1,1,1,3,0,1,0,0,8,1,4,1,0,0,0,0,0,0,0,0,1
100000,9,82.3,0.69,1,0,1,0,1,1,1,1,1,1,9000,0,1,110000,0.5,1,12,2,0,3,0,2,1,1,0,1,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0
230000,10,145.0,1.0,0,1,1,0,1,1,0,1,1,1,25000,0,1,230000,1.0,1,12,2,1,3,0,1,0,1,0,1,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0
35000,16,26.0,0.53,1,0,0,0,0,0,0,1,0,1,3000,0,0,35000,0.5,0,3,0,0,2,0,0,0,3,1,0,0,0,4,1,4,0,1,0,0,0,1,0,0,0,0
35000,14,36.3,0.57,1,0,1,0,1,1,0,1,1,1,4000,0,1,35000,0.5,2,3,0,1,1,1,1,1,1,0,1,0,0,2,1,3,1,0,0,0,0,0,0,1,0,0
37000,23,27.0,0.33,0,0,1,0,1,1,1,1,1,1,3000,0,1,37000,0.8,1,12,1,0,2,1,1,2,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1
210000,17,81.0,0.73,0,1,1,0,1,1,1,1,1,1,15000,0,1,210000,0.0,1,3,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35000,6,36.0,0.4,0,1,1,0,1,1,1,1,1,1,2500,0,1,40000,0.0,1,3,0,1,3,0,1,1,1,0,1,1,0,8,0,3,1,0,0,0,0,0,0,1,0,0
110000,9,88.0,0.22,1,1,1,0,1,1,1,1,1,1,10000,0,1,110000,0.5,1,12,1,1,3,0,1,0,1,0,0,0,0,11,1,4,0,1,0,0,0,0,0,1,0,0
100000,12,67.2,0.38,0,1,1,1,1,1,1,1,1,1,0,0,1,100000,0.7,1,12,1,0,2,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
